id,video_title,video_published_at,comment
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,There are multiple reasons why russia invaded ukraine Neo nazzis One of the reasons for russias invasion where their goal is to eliminate them There are a lot of neo nazzis in ukraine For example they have a para militant group called azov battalion who have neo nazzi flags and symbols and ideologies Even western media such as bbc cnn etc have made documentaries and articles related to it I remember seeing a lot of those videos in YouTube when russia invaded ukraine Later after couple of months one of my friends asked me about this conflict and i looked into YouTube and most of the videos regarding neo nazzis in YouTube is missing western media channels probably deleted because it supported the narrative of russia Classic west If america and nato can invade middle east and other parts of the world to eliminate terrorists then russia has every right to invade ukraine and eliminate neo nazzis in ukraine Russia is doing the world a favor Nato expansion Russia don t want to border with an enemy territory They wanna create ukraine as a neutral buffer state imagine if russia or china set up military or nuclear camps in countries near America Do you think america is gonna sit quiet A similar incident has happened before during the cuban missile crisis America deployed nuclear missiles in turkey and italy and soviet in response to that sent nuclear submarine near cuba After a while both america and Soviet union backed off but america invaded cuba CIA funded a lot of terrorists and rebel groups to overthrow the fidel castros government It was a complete failure and america got humiliated If america can invade cuba for their national interest russia can invade ukraine for their national interest If ukraine joins nato then nato would attack russia using ukraine as the frontline which now nato now is already doing supplying weapons to ukraine and use them as a proxy war to weaken russia There are a lot of civilians in ukraine who wants to be part of russia Ukraine mercilessly butcher them and russia is putting the agressors down and liberating its people After all ukraine and russia used to be together as soviet union Russia is reclaiming what is rightfully theirs There hasn t been a single piece of land that hasn t been fought for or conquered This is a common excuse european colonizers make to justify their henious genocidaaal crimes done against my people and others By the same logic russia can conquer ukraine if they can conquer ukraine its theirs Russia taking whole control over ukraine and even europe can be beneficial for Europeans Russia can solve europes immigration crisis and especially energy crisis Europe are the one who bought more russian energy than anyone both directly and indirectly through other nations even after sanctions and loves to blame other countries for purchasing russian energy for their energy needs What a hypocrite This is a clear case of double standards West preaches about freeedom of choice but loves to dictate and lecture what is right and wrong for us They talk about free trade but sanctions countries if we don t be a puppet of them they talk about freedom of speech but suppresses and oppress people who speak against west for eg we all know what happened to julian assange when he exposed american war crimes through wiki leaks were american soldiers were mercilessly killing innocent civilians and labeling them as terrorists You can watch that video on YouTube Just type wiki leaks You wont see any american or western media showing it Julian assange did nothing wrong he exercised his freedom of speech which west loves to brag about but he was locked in jail for a very long time on false charges I beleive he was only released recently in last year
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,CNN doesn t have professional anything CNN is nothing but Democrat left wing liberal lies and propaganda
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,CNN is a joke
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,CNN FAKE NEWS
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,We will fight to the last ukranian Slava Ukraini kaputt
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,So What People are dying So F king what As if lives don t matter it s not our son s or daughters dying at the front so what The hypocrisy and disrespect for human life here is so despeakable to say the least Nor do these politicians hold any reverence for peoples lives either Let s see what happens
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,MAGA the Moscov s Agents Governing America
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,How would Russia respond to NATO long range missiles striking vital targets deep inside Russia Be careful what you wish for
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Support Ukraine Trump has lost New York Huge warning
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,The Russian washing machines and spades are at it again
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Fake news
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Cope loosers
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Russia is sending military equipment to Venezuela so why shouldn t President Trump send Tomahawk missiles to Ukraine I no that the Russian equipment is mostly air defense weapons and small caliber weapons but they are still weapons
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Cnn spews its war trash Russia will cleanse Ukraine of nato and Ukra Nazis
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Hello
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,The coalition of the willing will fight this war to the last Ukrainian
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Slava Uganda Boyee
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Joke war we just making russia stronger stupid neocons
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,CNN is lying as always thousand Russian troops Zelensky said yesterday about Russian fighters in the Pokrovsky direction These so called experts have no idea what thousand people even means You can t hide such a crowd unless they have invisibility cloaks The Russians have taken over more than of the city of Pokrovsk Everything south of the railway is under Russian control The cities of Myrnograd and Kupyansk are surrounded where the annihilation of Ukrainian forces is happening right now Trump is just as illiterate as the CNN experts when he talks about millions of casualties Anyone can check Russian cemeteries where you won t see millions of graves but you will see tens of thousands of military graves in Ukrainian cemeteries
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,This idiot is lying through his teeth
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Note that Russians live better and better than Americans every year They just don t notice the sanctions and Tomahawks and laugh at the Washington jerks and CNN
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Tomahawk missiles in Ukraine mean Oreshnik missiles in Iran Venezuela Get it now NUTS
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Trump wont send tomahawks to Ukraine because putin said he is not allowed to Trump obeys his master
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Colin Powell every statement I make today is backed up by sources solid sources These are not assertions What we re giving you are facts and conclusions based on solid intelligence Yes The blood dripping mainstream narrative media We clowns wearing suits and witches wearing high heels Agreed Bomb Away
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Trump puts America first We are done paying for this shit and Europe They need to decide to pay for their beloved immigrants or Ukraine
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Taco Trump is Gorbaciov of America Like Gorbaciov Taco will sell Europe to East and America will be alone against Brics
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,This is why no one trusts cnn if this city falls in the next week please fire the colonel
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Trump is a reason why Putin continues to fighting
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,these old retired fools keep lieing ukrine will never going to win this war you fools
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Airforce col assuming situation on ground Nice expertise Choice Next time call a naval admiral who will provide more better assumption
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,Aren t the Ukrainian soldiers over thousand in a cauldron I think this expert listens to Zelensky who is winning
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,lol you been spamming that Russia lost of gasoline production for weeks now its
ljMvbmmOigw,Military expert reacts to intensified fighting in key city in Ukraine,2025-11-03,CNN birth was the Shock and Awe attack on Bagdad One of the worst acts of war by the US which remained without any consequences Especially for CNN CNN better should stop promoting Neocon Ideology and wars of the Military Industrial complex This kind of journalism is killing millions as can be seen both in Irak Syria and Afghanistan
